hour,day_shift,week_day,weekend,SALA_AR_CONDICIONADO-002,SALA_SENSOR_PRESENCA-004,SALA_TV-001,SALA_LAMPADA-003,mode,switch,temp_set,mode_Y,switch_Y,temp_set_Y
14,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
15,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
16,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
17,2,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,ON,OFF,OFF,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,ON,OFF,ON,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,AUTO,ON,ON,ON,AUTO,OFF,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
18,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,ON,WIND,ON,22.0,WIND,ON,22.0
19,3,3,0,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,OFF,22.0
19,3,3,0,WIND,ON,ON,OFF,WIND,ON,22.0,WIND,OFF,22.0
19,3,3,0,WIND,ON,OFF,OFF,WIND,ON,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,ON,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,ON,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
19,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,WIND,OFF,22.0
20,3,3,0,WIND,OFF,OFF,OFF,WIND,OFF,22.0,AUTO,ON,22.0
20,3,3,0,WIND,ON,OFF,OFF,WIND,OFF,22.0,AUTO,ON,22.0
20,3,3,0,WIND,ON,OFF,ON,WIND,OFF,22.0,AUTO,ON,22.0
20,3,3,0,WIND,ON,ON,ON,WIND,OFF,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
20,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,ON,22.0
21,3,3,0,AUTO,ON,ON,ON,AUTO,ON,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,ON,ON,OFF,AUTO,ON,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,ON,OFF,OFF,AUTO,ON,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,OFF,OFF,OFF,AUTO,ON,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,OFF,OFF,OFF,AUTO,ON,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
21,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
22,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
22,3,3,0,AUTO,OFF,OFF,OFF,AUTO,OFF,22.0,AUTO,OFF,22.0
